Unnamed: 0,Filename,DocumentID,ESTC_ID,Date,Title,Vol_Number,Author,Imprint,Field_Headings,fn_pages,nofn_pages,TableName,fn.percent,decade,footnotes_present
2112,0032600302.xml,32600302,T115064,1795,The duke of Clarence. An historical novel. In four volumes. By E. M. F. ...,Volume 2,"Foster, E. M.","London : printed for William Lane, at the Minerva-Press Leadenhall-Street, M.DCC.XCV. [1795].","Historical fiction, English, 18th century",1,305,Manifest_LitAndLang1,0.003267974,1790,0
2120,0032700301.xml,32700301,T094331,1796,"Angelina; a novel, in Three Volumes. By Mrs. Mary Robinson, Author of Poems, Vancenza, the Widow, &c. &c. &c. &c. ...",Volume 1,"Robinson, Mary","London : printed for the author, and sold by Hookham and Carpenter, No. 147, New Bond Street, 1796.","Epistolary fiction, English, Early works to 1800",1,321,Manifest_LitAndLang1,0.00310559,1790,0
2128,0032800202.xml,32800202,T055384,1762,The adventures of Sir Launcelot Greaves. By the author of Roderick Random. In two volumes. ...,Volume 2,"Smollett, Tobias George","London : printed for J. Coote, in Pater-Noster-Row, MDCCLXII. [1762].",English fiction,1,285,Manifest_LitAndLang1,0.003496503,1760,0
2129,0032800300.xml,32800300,T077676,1800,"The history of Jenny Spinner, the Hertfordshire ghost. Written by herself.",0,"James, Elizabeth Maria","London : printed for the author; and sold by J. Wheble; and by all the agents of the County Chronicle; 1800. W. and C. Spilsbury, printers, 1800.","English fiction, 18th century",1,75,Manifest_LitAndLang1,0.013157895,1800,0
2130,0032800401.xml,32800401,T107720,1757,"The juvenile adventures of David Ranger, Esq; from an original manuscript found in the collections of a late noble Lord. In two volumes.",Volume 1,"Kimber, Edward","London : printed for P. Stevens, at the Bible and Crown in Stationers Court, M.DCC.LVII. [1757].","Adventure stories, English, Early works to 1800",1,310,Manifest_LitAndLang1,0.003215434,1750,0
2156,0033000202.xml,33000202,T131182,1790,"Pictures of life: or, a record of manners, physical and moral, on the close of the eighteenth century. Translated from the French. In two volumes. ...",Volume 2,Restif de La Bretonne,"London : printed for C. Dilly, 1790.","France, Social life and customs, 17th century, France, Social life and customs, 18th century",1,210,Manifest_LitAndLang1,0.004739336,1790,0
2170,0033100601.xml,33100601,T066377,1789,"Louisa Forrester; or, characters drawn from real life. In three volumes. ...",Volume 1,Anon,"London : printed for W. Lane, Leadenhall-Street, M.DCC.LXXXIX. [1789].","English fiction, 18th century",1,226,Manifest_LitAndLang1,0.004405286,1780,0
2173,0033100701.xml,33100701,T064741,1788,"Maria Harcourt. A novel. In two volumes. Written in daily journals. (never before attempted.) By the author of Lord Winworth, Phebe, &c. ...",Volume 1,"Author of Lord Winworth, Phebe, &c.","London : printed for C. Stalker, Stationers-Court, MDCCLXXXVIII. [1788].","English fiction, 18thCentury",1,220,Manifest_LitAndLang1,0.004524887,1780,0
2175,0033100801.xml,33100801,T064757,1787,Rosa de Montmorien. A novel. By Miss Ann Hilditch. In two volumes. ...,Volume 1,"Hilditch, Ann","London : printed for William Lane, Leadenhall-Street, M.DCC.LXXXVII. [1787].","English fiction, 18th century",1,149,Manifest_LitAndLang1,0.006666667,1780,0
2176,0033100802.xml,33100802,T064757,1787,Rosa de Montmorien. A novel. By Miss Ann Hilditch. In two volumes. ...,Volume 2,"Hilditch, Ann","London : printed for William Lane, Leadenhall-Street, M.DCC.LXXXVII. [1787].","English fiction, 18th century",1,157,Manifest_LitAndLang1,0.006329114,1780,0
2186,0033200600.xml,33200600,T072317,1780,"The life and most surprising adventures of Robinson Crusoe, of York, Mariner; who lived eight and twenty years in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque. With an account of his deliverance thence, and his after surprising adventures.",0,"Defoe, Daniel","Paris : printed by J. G. A. Stoupe; and sold by J. N. Pissot, and Barrois, junior, Quai des Augustins. Booksellers, M.DCC.LXXX. [1780].","Castaways, Fiction",1,414,Manifest_LitAndLang1,0.002409639,1780,0
2195,0033300201.xml,33300201,T066919,1799,"The witch, and the maid of honour. In two volumes. ...",Volume 1,Anon,"London : printed for the author; and sold by T.N. Longman and O. Rees, Paternoster-Row, 1799.","English fiction, 18th century",1,284,Manifest_LitAndLang1,0.003508772,1790,0
2200,0033400201.xml,33400201,T066383,1741,"Memoirs of Lady Harriot Butler: now first published from authentic papers, in the lady's own hand-writing. In two volumes. ...",Volume 1,"Butler, Harriot, Lady","London : printed for R. Freeman, near St. Paul's, M.DCC.XLI. [1741]-62 [1761-62].","Butler, Harriot,, Lady, Early works to 1800, Autobiographical fiction, English, Early works to 1800",1,205,Manifest_LitAndLang1,0.004854369,1740,0
2215,0033500303.xml,33500303,T071307,1771,"The history of Lady Barton, a novel, in letters, by Mrs. Griffith. In three volumes. ...",Volume 3,"Griffith, Mrs. (Elizabeth)","London : printed for T. Davies, in Russel-Street, Covent-Garden ; and T. Cadell, in the Strand, MDCCLXXI. [1771].","Epistolary fiction, English, 18th century",1,311,Manifest_LitAndLang1,0.003205128,1770,0
2216,0033500400.xml,33500400,T071297,1733,"Friendship in death, in twenty letters from the dead to the living. To which are added, Thoughts on death: translated from the Moral essays of the Messieurs du Port Royal.",0,"Rowe, Elizabeth Singer","London : printed for T. Worrall, at Judge Coke's Head, against St Dunstan's Church in Fleet-Street, [1733].",Immortality,1,478,Manifest_LitAndLang1,0.002087683,1730,0
2217,0033500500.xml,33500500,T012602,1711,The famous history of the valiant London prentice.,0,J. S.,"Newcastle : printed and sold by J. White, 1711.","Chapbooks, English, Early works to 1800",1,25,Manifest_LitAndLang1,0.038461538,1710,0
2218,0033500601.xml,33500601,T070080,1793,"Memoirs of Sir Roger de Clarendon, the natural son of Edward Prince of Wales, commonly called the Black Prince; with anecdotes of many other eminent persons of the fourteenth century. By Clara Reeve. In three volumes. ...",Volume 1,"Reeve, Clara","London : printed for Hookham and Carpenter, Bond-Street, 1793.","Clarendon, Roger,, Sir,, d. 1402",1,247,Manifest_LitAndLang1,0.004032258,1790,0
2221,0036400101.xml,36400101,T107630,1773,"The way to lose him; or, the history of Miss Wyndham. By the author of The way to please him.",Volume 1,Author of The way to please him,"London : printed for F. and J. Noble, at their respective circulating libraries, near Middle Row, Holborn, and Saint Mary's Court, near Leicester Square, MDCCLXXIII. [1773].","[Wyndham,, Miss], Early works to 1800, Epistolary fiction, English, Early works to 1800",1,238,Manifest_LitAndLang1,0.0041841,1770,0
2227,0036400402.xml,36400402,T067336,1792,Anecdotes of the Delborough family. A novel. In five volumes. ... . By Mrs. Gunning.,Volume 2,"Gunning, Mrs. (Susannah)","London : printed for William Lane, at the Minerva Press, Leadenhall-Street, MDCCXCII. [1792].",English fiction,1,228,Manifest_LitAndLang1,0.004366812,1790,0
2231,0036400501.xml,36400501,T108018,1782,Omar and Zemira: an Eastern tale. Founded on the piety of the Asiatics. In two volumes. ...,Volume 1,"Yeo, James","London : printed for H. Goldney, Pater-Noster-Row, MDCCLXXXII. [1782].","English fiction, 18th century",1,218,Manifest_LitAndLang1,0.00456621,1780,0
2232,0036400502.xml,36400502,T108018,1782,Omar and Zemira: an Eastern tale. Founded on the piety of the Asiatics. In two volumes. ...,Volume 2,"Yeo, James","London : printed for H. Goldney, Pater-Noster-Row, MDCCLXXXII. [1782].","English fiction, 18th century",1,171,Manifest_LitAndLang1,0.005813953,1780,0
2234,0036500200.xml,36500200,T001721,1732,"The progress of a harlot. As she is described in Six Prints, by the Ingenious Mr. Hogarth. Containing, I. Her coming to Town. Being met by a Bawd who took her home, and arrested her. II. Her being released by a Jew, who took her into Keeping. III. Her being turned out of Keeping. Her taking Lodgings in Drury-Lane. A Description of the Life led by her, and the rest of the Whores there. IV. Her being sent to Bride-Well, The Trick she put on those who committed her. Her being released. Her Adventure with a Parson whom she pawns for the Reckoning. Her Adventure with a Turkey Merchant. The Trick she play'd two French Refugees and their Wives. Her setting up a Punch-House. The Trick she put on a Widow. V. Her contracting the foul Disease. Her being laid in a Salavation and carried to the famous Lock. The Dispute of the Doctors. Her Death. VI. Her Funeral, with the comical Trick that was play'd the Parson and Undertaker. With several other entertaining Particulars to tedious to be inserted here.",0,Anon,"London : printed for E. Rayner, at the Pamphlet-Shop, next the George-Tavern, Charing-Cross, MDCCXXXII. [1732].","English fiction, 18th century",1,49,Manifest_LitAndLang1,0.02,1730,0
2237,0036500303.xml,36500303,T094332,1799,"The false friend: a domestic story. By Mary Robinson, Author of Poems, Walsingham, Angelina, Hubert de Sevrac, &c. &c. In four volumes. ...",Volume 3,"Robinson, Mary","London : printed for T. N. Longman and O. Rees, Paternoster-Row, 1799.","Epistolary fiction, English, Early works to 1800",1,336,Manifest_LitAndLang1,0.002967359,1790,0
2242,0036600100.xml,36600100,T072274,1722,"The farther adventures of Robinson Crusoe; being the second and last part of his life, and of the strange surprising account of his travels round three parts of the globe. Written by himself.",0,"Defoe, Daniel","London : printed for W. Taylor, at the Ship and Black Swan in Pater-Noster-Row, MDCCXXII. [1722].","British, Foreign countries, Fiction, Early works to 1800, Crusoe, Robinson (Fictitious character), Fiction, Early works to 1800",1,269,Manifest_LitAndLang1,0.003703704,1720,0
2250,0036700101.xml,36700101,T072284,1772,"The life and strange surprising adventures of Robinson Crusoe; of York, mariner: who lived eight and twenty years all alone in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque; having been cast on shore by shipwreck, wherein all the men perished but himself. With an account how he was at last as strangely delivered by pirates. Written by himself. The fourteenth edition, adorned with cuts. In two volumes. ...",Volume 1,"Defoe, Daniel","London : printed for J. Buckland, W. Strahan, J. and F. Rivington, E. Johnson, Hawes, Clarke and Collins, W. Johnston, T. Caslon, T. Longman, B. Law, J. Wilkie, T. Lowndes, W. Nicoll, S. Bladon, and R. Baldwin, MDCCLXXII. [1772].","Survival after airplane accidents, shipwrecks, etc., Fiction",1,296,Manifest_LitAndLang1,0.003367003,1770,0
2252,0036700201.xml,36700201,T085457,1778,"The man of experience; or, the adventures of Honorius. In two volumes, ... . By Mr. Thistlethwaite.",Volume 1,"Thistlethwaite, James","London : printed for John Boosey, at his circulating library, No. 39, King Street, Cheapside, MDCCLXXVIII. [1778].","English fiction, 18th century",1,276,Manifest_LitAndLang1,0.003610108,1770,0
2257,0036700403.xml,36700403,T138326,1799,"Men and manners, a novel. In four volumes. By Francis Lathom, ...",Volume 3,"Lathom, Francis","Dublin : printed by William Porter, for Burnet, Gilbert, Wogan, Colbert, W. Porter [and 5 others in Dublin], 1799.",English fiction,1,154,Manifest_LitAndLang1,0.006451613,1790,0
2258,0036700404.xml,36700404,T138326,1799,"Men and manners, a novel. In four volumes. By Francis Lathom, ...",Volume 4,"Lathom, Francis","Dublin : printed by William Porter, for Burnet, Gilbert, Wogan, Colbert, W. Porter [and 5 others in Dublin], 1799.",English fiction,1,180,Manifest_LitAndLang1,0.005524862,1790,0
2267,0036800503.xml,36800503,T071400,1786,"Juvenile indiscretions. A novel. In five volumes. By the author of Anna, or the Welch heiress. ...",Volume 3,"Bennett, Mrs. (Agnes Maria)","London : printed for W. Lane, Leadenhall Street, MDCCLXXXVI. [1786].","English fiction, 18th century",1,213,Manifest_LitAndLang1,0.004672897,1780,0
2269,0036800505.xml,36800505,T071400,1786,"Juvenile indiscretions. A novel. In five volumes. By the author of Anna, or the Welch heiress. ...",Volume 5,"Bennett, Mrs. (Agnes Maria)","London : printed for W. Lane, Leadenhall Street, MDCCLXXXVI. [1786].","English fiction, 18th century",1,249,Manifest_LitAndLang1,0.004,1780,0
2277,0037000104.xml,37000104,T073510,1794,"Ellen, Countess of Castle Howel, a novel, in four volumes. By Mrs. Bennett. ...",Volume 4,"Bennett, Mrs. (Agnes Maria)","London : printed for William Lane, at the Minerva Press, Leadenhall-Street, MDCCXCIV. [1794].","English fiction, 18th century",1,235,Manifest_LitAndLang1,0.004237288,1790,0
2279,0037000202.xml,37000202,T106128,1786,"The kentish curate; or, the history of Lamuel Lyttleton, a foundling. Written by himself. ...",Volume 2,"Lemoine, Henry","London : printed for J. Parsons, No. 21, Pater-Noster-Row, M,DCC,LXXXVI. [1786].","English fiction, 18th century",1,234,Manifest_LitAndLang1,0.004255319,1780,0
5180,0041800800.xml,41800800,T072322,1785,"The life and most surprizing adventures of Robinson Crusoe, of York, mariner; who lived eight-and-twenty years in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque. With an account of his deliverance thence, and his after Surprizing Adventures. Complete in one volume.",0,"Defoe, Daniel","Chester : printed by J. Fletcher, for T. Craig, in Nantwich, MDCCLXXXV. [1785].","Castaways, Fiction",1,298,Manifest_LitAndLang2,0.003344482,1780,0
5182,0041801000.xml,41801000,T072454,1771,"The generous husband; or, the history of Lord Lelius and the fair Emilia. Containing likewise the genuine memoirs of Asmodei, the pretended Piedmontese Count, from the Time of his Birth, to his Late Ignominious Fall in Hyde Park.",0,Anon,"London : printed for W. Wheeble, opposite the New Church in the Strand, M.DCC.LXXI. [1771].","English fiction, 18th century",1,144,Manifest_LitAndLang2,0.006896552,1770,0
2289,0047101502.xml,47101502,T094338,1794,"The shrine of Bertha: a novel, in a series of letters. In two volumes. By Miss M. E. Robinson. ...",Volume 2,"Robinson, Mary Elizabeth","London : printed for the author, by W. Lane at the Minerva Press, Leadenhall-Street; sold by Scatchard, Paternoster-Row; Miller, Old Bond-Street; Knight and Triphock, Booksellers to his Majesty, St. James's-Street, M.DCC.XCIV. [1794].","Epistolary fiction, English, Early works to 1800",1,235,Manifest_LitAndLang1,0.004237288,1790,0
2300,0048500102.xml,48500102,T107119,1797,"The mysterious wife. A novel, in four volumes. By Gabrielli. ...",Volume 2,"Meeke, Mary","London : printed for William Lane, at the Minerva-Press, Leadenhall-Street, M.DCC.XCVII. [1797].","English fiction, 18th century",1,280,Manifest_LitAndLang1,0.003558719,1790,0
2304,0048500301.xml,48500301,T107267,1797,The posthumous daughter: a novel. In two volumes. ...,Volume 1,Anon,"London : printed and published by G. Cawthorn, British Library, 132, Strand, 1797.","Epistolary fiction, English, Early works to 1800",1,273,Manifest_LitAndLang1,0.003649635,1790,0
2314,0049400302.xml,49400302,T136590,1776,"Pamela; or, virtue rewarded. In a series of familiar letters from a beautiful young damsel to her parents. ... In four volumes.",Volume 2,"Richardson, Samuel","London : printed for W. Strahan, J. F. and C. Rivington, W. Johnston, T. Caslon, S. Crowder [and 11 others in London], 1776.","Master and servant, Fiction",1,406,Manifest_LitAndLang1,0.002457002,1770,0
2319,0049600102.xml,49600102,T072285,1778,"The life and strange surprising adventures of Robinson Crusoe; of York, mariner: who lived eight and twenty years all alone in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque; ... Written by himself. The fifteenth edition, adorned with new cuts. In two volumes. ...",Volume 2,"Defoe, Daniel","London : printed for J. Buckland, W. Strahan, J. F. and C. Rivington, E. Johnson, T. Caslon, T. Longman, B. Law, J. Wilkie, T. Lowndes, W. Nicoll, S. Bladon, and R. Baldwin, 1778.","Survival after airplane accidents, shipwrecks, etc., Fiction",1,282,Manifest_LitAndLang1,0.003533569,1770,0
